PARTY_NAME,PartyNumber,PARTY_SITE_ID,SITE_USE_ID,SITE_USE_CODE,PARTY_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,CUST_ACCOUNT_ID,ACCOUNT_STATUS,PARTY_SITE_NUMBER,PARTY_SITE_STATUS,START_DATE,END_DATE,PRIMARY_FLAG,BILL_TO_FLAG,SHIP_TO_FLAG,LOCATION,ADDRESS1,ADDRESS2,ADDRESS3,ADDRESS4,CITY,POSTAL_CODE,STATE,COUNTRY
WHITE RIVER MEDICAL CENTER,13531,100000046278486,100000046288306,BILL_TO,100000046273525,2588,WHITE RIVER MEDICAL CENTER,100000046283864,A,14117,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3630,1710 HARRISON,,,,BATESVILLE,72501,AR,US
GLENN MECHANICAL CO INC,13532,100000046279328,100000046287001,SHIP_TO,100000046273526,1253,GLENN MECHANICAL CO INC,100000046282529,A,14958,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2325,512 W HILLSBORO,,,,EL DORADO,71730,AR,US
GLENN MECHANICAL CO INC,13532,100000046279328,100000046287984,BILL_TO,100000046273526,1253,GLENN MECHANICAL CO INC,100000046282529,A,14958,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3308,512 W HILLSBORO,,,,EL DORADO,71730,AR,US
MURRAY CONTRACTORS LLC,13533,100000046278620,100000046286718,SHIP_TO,100000046273527,2045,MURRAY CONTRACTORS LLC,100000046283321,A,14251,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2042,2 REMINGTON COVE,,,,LITTLE ROCK,72204,AR,US
MURRAY CONTRACTORS LLC,13533,100000046278620,100000046287990,BILL_TO,100000046273527,2045,MURRAY CONTRACTORS LLC,100000046283321,A,14251,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3314,2 REMINGTON COVE,,,,LITTLE ROCK,72204,AR,US
RMUA,13534,100000046278779,100000046287350,BILL_TO,100000046273528,2602,RMUA,100000046283878,A,14410,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2674,11601 S GARNETT RD,,,,BROKEN ARROW,74011,OK,US
TUCKER MECHANICAL,13535,100000046279055,100000046287994,BILL_TO,100000046273529,2049,TUCKER MECHANICAL,100000046283325,A,14685,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3318,PO BOX 156,,,,KIEFER,74041,OK,US
BRYCE CORPORATION,13536,100000046278781,100000046288425,BILL_TO,100000046273530,1259,BRYCE CORPORATION,100000046282535,A,14412,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3749,PO BOX 18338,,,,MEMPHIS,38118,TN,US
BENTONVILLE PARK & REC DEPT,13537,100000046277907,100000046287670,SHIP_TO,100000046273531,1045,BENTONVILLE PARK & REC DEPT,100000046282321,A,13540,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2994,1000 SW 14TH ST,,,,BENTONVILLE,72712,AR,US
BENTONVILLE PARK & REC DEPT,13537,100000046277907,100000046288970,BILL_TO,100000046273531,1045,BENTONVILLE PARK & REC DEPT,100000046282321,A,13540,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4294,1000 SW 14TH ST,,,,BENTONVILLE,72712,AR,US
BOONE & BOONE SALES,13538,100000046279061,100000046288633,SHIP_TO,100000046273532,2859,BOONE & BOONE SALES,100000046284135,A,14691,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3957,5484 S 103RD E AVE,,,,TULSA,74146,OK,US
BOONE & BOONE SALES,13538,100000046279061,100000046288975,BILL_TO,100000046273532,2859,BOONE & BOONE SALES,100000046284135,A,14691,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4299,5484 S 103RD E AVE,,,,TULSA,74146,OK,US
NEW & ASSOCIATES LLC,13539,100000046279062,100000046287016,BILL_TO,100000046273533,1527,NEW & ASSOCIATES LLC,100000046282803,A,14692,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2340,PO BOX 6335,,,,METARIE,70009,LA,US
PATRICK ELECTRIC,13540,100000046279066,100000046289070,BILL_TO,100000046273534,2062,PATRICK ELECTRIC,100000046283338,A,14696,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4394,4700 S XXX RD,,,,CHOCTAW,73020,OK,US
THE STEPHENS GROUP LLC,13541,100000046277613,100000046289073,BILL_TO,100000046273535,2865,THE STEPHENS GROUP LLC,100000046284141,A,13247,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4397,PO BOX 3407,,,,LITTLE ROCK,72203,AR,US
JONATHAN COUCH,13542,100000046277389,100000046287798,BILL_TO,100000046273536,2068,JONATHAN COUCH,100000046283344,A,13023,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3122,534 MADDISON 7875,,,,WESLEY,72773,AR,US
AIRTECH HEATING & COOLING LLC,13543,100000046278793,100000046287800,BILL_TO,100000046273537,2337,AIRTECH HEATING & COOLING LLC,100000046283613,A,14424,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3124,PO BOX 428,,,,DARDANELLE,72834,AR,US
TIM GEARY,13544,100000046277917,100000046288435,BILL_TO,100000046273538,2069,TIM GEARY,100000046283345,A,13550,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3759,108 CHAMPIONS BLVD,,,,ROGERS,72758,AR,US
OMICRON LAND DEVELOPMENT,13545,100000046278348,100000046289076,BILL_TO,100000046273539,2867,OMICRON LAND DEVELOPMENT,100000046284143,A,13979,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4400,909 N WHEELING AVE,,,,TULSA,74110,OK,US
CO9 AIR CONTROL SYSTEMS INC,13546,100000046279071,100000046288330,BILL_TO,100000046273540,1269,CO9 AIR CONTROL SYSTEMS INC,100000046282545,A,14701,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3654,204 S BROADWAY,,,,COWETA,74429,OK,US
CLIMATE BY DESIGN INT COMMISSION,13547,100000046277615,100000046287023,BILL_TO,100000046273541,1056,CLIMATE BY DESIGN INT COMMISSION,100000046282332,A,13249,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2347,2100 PARK DR,,,,OWATONNA,55060,MN,US
CLINTON AIRPORT,13548,100000046279072,100000046286737,BILL_TO,100000046273542,2072,CLINTON AIRPORT,100000046283348,A,14702,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2061,2000 DAVE GRUNDFEST DR,,,,LITTLE ROCK,72206,AR,US
CLINTON AIRPORT,13548,100000046279072,100000046289077,SHIP_TO,100000046273542,2072,CLINTON AIRPORT,100000046283348,A,14702,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4401,2000 DAVE GRUNDFEST DR,,,,LITTLE ROCK,72206,AR,US
AAON INC,13549,100000046279073,100000046289255,BILL_TO,100000046273543,1272,AAON INC,100000046282548,A,14703,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4579,2425 S YUKON AVE,,,,TULSA,74101-3067,OK,US
AIRCON EXPERTS INC,13550,100000046278634,100000046287026,BILL_TO,100000046273544,2872,AIRCON EXPERTS INC,100000046284148,A,14265,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2350,2724 FOXCROFT RD,,,,LITTLE ROCK,72227,AR,US
CUSTOM METALS,13551,100000046278799,100000046286741,BILL_TO,100000046273545,1058,CUSTOM METALS,100000046282334,A,14430,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2065,PO BOX 16390,,,,LITTLE ROCK,72231,AR,US
KORDSMEIER ELECTRIC,13552,100000046278639,100000046288438,BILL_TO,100000046273546,2077,KORDSMEIER ELECTRIC,100000046283353,A,14270,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3762,118 HARKRIDER,,,,CONWAY,72032,AR,US
KREBS BROS RESTAURANT SUPPLY CO INC,13553,100000046278640,100000046286743,BILL_TO,100000046273547,2078,KREBS BROS RESTAURANT SUPPLY CO INC,100000046283354,A,14271,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2067,4217 E 43RD ST,,,,NORTH LITTLE ROCK,72117,AR,US
ONE CALL SERVICE,13554,100000046279076,100000046288442,BILL_TO,100000046273548,1815,ONE CALL SERVICE,100000046283091,A,14706,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3766,3924 GLENMERE,,,,NORTH LITTLE ROCK,72118,AR,US
ONEALS ELECTRIC,13555,100000046277395,100000046287033,BILL_TO,100000046273549,1816,ONEALS ELECTRIC,100000046283092,A,13029,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2357,2700 BAUGHMAN CUTOFF,,,,HARRISON,72601,AR,US
OZARK REFRIGERATION,13556,100000046278643,100000046289080,BILL_TO,100000046273550,1542,OZARK REFRIGERATION,100000046282818,A,14274,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4404,PO BOX 1897,,,,HARRISON,72601,AR,US
SALINE MEMORIAL HOSPITAL,13557,100000046279082,100000046288447,BILL_TO,100000046273551,1283,SALINE MEMORIAL HOSPITAL,100000046282559,A,14712,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3771,1 MEDICAL PARK DR,,,,BENTON,72015,AR,US
SIEMENS,13558,100000046277399,100000046289083,BILL_TO,100000046273552,3083,SIEMENS,100000046284359,A,13033,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4407,PO BOX 4356,,,,PORTLAND,97208,OR,US
UNIVERSITY OF ARK RICE RESEARCH,13559,100000046277924,100000046288684,BILL_TO,100000046273553,1822,UNIVERSITY OF ARK RICE RESEARCH,100000046283098,A,13557,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4008,2900 HWY 130E,,,,STUTTGART,72160,AR,US
WEBCO INDUSTRIES INC,13560,100000046278649,100000046287041,BILL_TO,100000046273554,1287,WEBCO INDUSTRIES INC,100000046282563,A,14280,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2365,9101 W 21ST ST,,,,SAND SPRINGS,74063,OK,US
WHOLESALE ELECTRIC SUPPLY LOWELL,13561,100000046279522,100000046288686,BILL_TO,100000046273555,1824,WHOLESALE ELECTRIC SUPPLY LOWELL,100000046283100,A,15151,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4010,PO BOX 1258,,,,TEXARKANA,75504,TX,US
ETAIROS HVAC JV,13562,100000046279085,100000046288452,BILL_TO,100000046273556,2347,ETAIROS HVAC JV,100000046283623,A,14715,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3776,3095 STONEBROOK CIR,,,,MEMPHIS,38116,TN,US
ENFRA MCC LLC,13563,100000046279526,100000046289270,SHIP_TO,100000046273557,1554,ENFRA MCC LLC,100000046282830,A,15155,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4594,1 GALLERIA BLVD STE 825,,,,METAIRIE,70001,LA,US
ENFRA MCC LLC,13563,100000046279526,100000046289271,BILL_TO,100000046273557,1554,ENFRA MCC LLC,100000046282830,A,15155,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4595,1 GALLERIA BLVD STE 825,,,,METAIRIE,70001,LA,US
BHA FORMERLY BREWERS HEAT & AIR,13564,100000046278366,100000046288688,BILL_TO,100000046273558,1289,BHA FORMERLY BREWERS HEAT & AIR,100000046282565,A,13997,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4012,179 S DEVILS DEN RD,,,,WINSLOW,72959,AR,US
BOB QUINN SHAWN MITTLEDORF,13565,100000046278936,100000046287816,BILL_TO,100000046273559,2086,BOB QUINN SHAWN MITTLEDORF,100000046283362,A,14567,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3140,1201 LORETTA LN,,,,LITTLE ROCK,72227,AR,US
BELFOR PROPERTY RESTORATION,13566,100000046277406,100000046289089,BILL_TO,100000046273560,2968,BELFOR PROPERTY RESTORATION,100000046284244,A,13040,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4413,7002 E 368TH ST,,,,TULSA,74145,OK,US
NABHOLZ CONSTRUCTION JONESBORO,13567,100000046278210,100000046288043,BILL_TO,100000046273561,1069,NABHOLZ CONSTRUCTION JONESBORO,100000046282345,A,13841,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3367,PO BOX 2090,,,,CONWAY,72033,AR,US
COMFORT SYSTEMS USA INTERMOUNTAIN,13568,100000046277407,100000046287394,SHIP_TO,100000046273562,1293,COMFORT SYSTEMS USA INTERMOUNTAIN,100000046282569,A,13041,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2718,2035 S MILESTONE DR,,,,SALT LAKE CITY,84104,UT,US
COMFORT SYSTEMS USA INTERMOUNTAIN,13568,100000046277407,100000046287820,BILL_TO,100000046273562,1293,COMFORT SYSTEMS USA INTERMOUNTAIN,100000046282569,A,13041,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3144,2035 S MILESTONE DR,,,,SALT LAKE CITY,84104,UT,US
ACE MECHANICALOMER,13569,100000046277634,100000046286763,BILL_TO,100000046273563,2358,ACE MECHANICALOMER,100000046283634,A,13268,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2087,1200 E EISHENHOWER BLVD,,,,LOVELAND,36078,CO,US
ACE MECHANICALOMER,13569,100000046277634,100000046287483,SHIP_TO,100000046273563,2358,ACE MECHANICALOMER,100000046283634,A,13268,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2807,1200 E EISHENHOWER BLVD,,,,LOVELAND,36078,CO,US
PEPM GROUP LLC,13570,100000046279211,100000046288461,BILL_TO,100000046273564,1072,PEPM GROUP LLC,100000046282348,A,14841,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3785,2121 S COLUMBIA AVE STE 600,,,,TULSA,74114,OK,US
PRESTIGE HEATING & COOLING LLC,13571,100000046278215,100000046289277,BILL_TO,100000046273565,2972,PRESTIGE HEATING & COOLING LLC,100000046284248,A,13846,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4601,PO BOX 13,,,,PRAIRIE GROVE,72753,AR,US
ADVANCE BOILER REPAIR & SERVICE,13572,100000046279213,100000046287399,BILL_TO,100000046273566,2360,ADVANCE BOILER REPAIR & SERVICE,100000046283636,A,14843,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2723,36168 W HWY 51,,,,MANNFORD,74044,OK,US
WADES HEAT AIR & ELECTRICAL,13573,100000046278499,100000046287139,SHIP_TO,100000046273567,3096,WADES HEAT AIR & ELECTRICAL,100000046284372,A,14130,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2463,2850 HARRISON ST,,,,BATESVILLE,72501,AR,US
WADES HEAT AIR & ELECTRICAL,13573,100000046278499,100000046289094,BILL_TO,100000046273567,3096,WADES HEAT AIR & ELECTRICAL,100000046284372,A,14130,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4418,2850 HARRISON ST,,,,BATESVILLE,72501,AR,US
APOGEE CONSULTING GROUP PA,13574,100000046278500,100000046287487,BILL_TO,100000046273568,1832,APOGEE CONSULTING GROUP PA,100000046283108,A,14131,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2811,1151 KILDAIRE FARM RD STE120,,,,CARY,27511,NC,US
CODAY CONTRACTING LLC,13575,100000046278942,100000046289282,BILL_TO,100000046273569,2362,CODAY CONTRACTING LLC,100000046283638,A,14573,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4606,PO BOX 275,,,,BEGGS,74421,OK,US
M ROSS INC,13576,100000046277938,100000046287144,SHIP_TO,100000046273570,3098,M ROSS INC,100000046284374,A,13571,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2468,3441 W 46TH ST S,,,,MUSKOGEE,74401,OK,US
M ROSS INC,13576,100000046277938,100000046287490,BILL_TO,100000046273570,3098,M ROSS INC,100000046284374,A,13571,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2814,3441 W 46TH ST S,,,,MUSKOGEE,74401,OK,US
AMMUNITION OPERATIONS LLC,13577,100000046278944,100000046288703,BILL_TO,100000046273571,1300,AMMUNITION OPERATIONS LLC,100000046282576,A,14575,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4027,2592 ARKANSAS HWY 15N,,,,LONOKE,72086,AR,US
AMMUNITION OPERATIONS LLC,13577,100000046278944,100000046289286,SHIP_TO,100000046273571,1300,AMMUNITION OPERATIONS LLC,100000046282576,A,14575,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4610,2592 ARKANSAS HWY 15N,,,,LONOKE,72086,AR,US
BUILDRITE CONSTRUCTION CORP,13578,100000046278946,100000046288055,BILL_TO,100000046273572,1836,BUILDRITE CONSTRUCTION CORP,100000046283112,A,14577,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3379,600 CHASTAIN RD STE 326,,,,KENNESAW,30144,GA,US
BROCK ACOMER,13579,100000046277641,100000046287405,BILL_TO,100000046273573,2444,BROCK ACOMER,100000046283720,A,13275,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2729,145 MCDERMOTT TRAIL,,,,MAYFLOWER,72106,AR,US
ARKANSAS STATE UNIVERSITY MID SOUTH,13580,100000046278223,100000046288129,BILL_TO,100000046273574,2975,ARKANSAS STATE UNIVERSITY MID SOUTH,100000046284251,A,13854,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3453,2000 W BROADWAY,,,,WEST MEMPHIS,72301,AR,US
HOLIDAY INN EXPRESS & SUITES,13581,100000046277643,100000046288705,BILL_TO,100000046273575,3100,HOLIDAY INN EXPRESS & SUITES,100000046284376,A,13277,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4029,12209 S YUKON AVE,,,,GLENPOOL,74033,OK,US
H & E MECHANICAL LLC,13582,100000046277644,100000046287406,BILL_TO,100000046273576,3101,H & E MECHANICAL LLC,100000046284377,A,13278,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2730,17176 S CREEKWOOD CT,,,,CLAREMORE,74017,OK,US
MAUMELLE GYM & CHEER,13583,100000046279539,100000046289290,BILL_TO,100000046273577,1080,MAUMELLE GYM & CHEER,100000046282356,A,15168,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4614,9300 COUNTS MASSIE RD,,,,MAUMELLE,72113,AR,US
RGB SERVICES,13584,100000046278226,100000046288710,BILL_TO,100000046273578,1838,RGB SERVICES,100000046283114,A,13857,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4034,PO BOX 1927,,,,JONESBORO,72401,AR,US
PHOS ELECTRIC,13585,100000046277942,100000046288057,BILL_TO,100000046273579,3105,PHOS ELECTRIC,100000046284381,A,13575,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3381,4245 S JACKSON AVE,,,,TULSA,74107,OK,US
TULSA CANCER INSTITUTE,13586,100000046277944,100000046287410,SHIP_TO,100000046273580,2979,TULSA CANCER INSTITUTE,100000046284255,A,13577,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2734,12697 E 51ST ST S,,,,TULSA,74146,OK,US
TULSA CANCER INSTITUTE,13586,100000046277944,100000046288059,BILL_TO,100000046273580,2979,TULSA CANCER INSTITUTE,100000046284255,A,13577,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3383,12697 E 51ST ST S,,,,TULSA,74146,OK,US
TAHLEQUAH CITY HOSPITAL,13587,100000046278507,100000046287152,BILL_TO,100000046273581,2980,TAHLEQUAH CITY HOSPITAL,100000046284256,A,14138,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2476,1400 E DOWNING,,,,TAHLEQUAH,74465,OK,US
TAHLEQUAH CITY HOSPITAL,13587,100000046279373,100000046287411,BILL_TO,100000046273581,2980,TAHLEQUAH CITY HOSPITAL,100000046284256,A,15003,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,N,2735,PO BOX 1008,,,,TAHLEQUAH,74465,OK,US
SAVILLE ROW LLC,13588,100000046278947,100000046289105,BILL_TO,100000046273582,1917,SAVILLE ROW LLC,100000046283193,A,14578,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4429,7399 E 124TH ST S,,,,BIXBY,74008,OK,US
KETCHER & COMPANY,13589,100000046277426,100000046287155,BILL_TO,100000046273583,1307,KETCHER & COMPANY,100000046282583,A,13060,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2479,PO BOX 5271,,,,NORTH LITTLE ROCK,72118,AR,US
AIRTECH ORSBURNE INC,13590,100000046277951,100000046288771,BILL_TO,100000046273584,3111,AIRTECH ORSBURNE INC,100000046284387,A,13584,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4095,2210 S SCHOOL AVE,,,,FAYETTEVILLE,72701,AR,US
AMERICAN ENERGY GUARD,13591,100000046278516,100000046287501,BILL_TO,100000046273585,2126,AMERICAN ENERGY GUARD,100000046283402,A,14147,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2825,1810 S 28TH ST,,,,VAN BUREN,72956,AR,US
DIXIE CONTRACTORS,13592,100000046277434,100000046287161,BILL_TO,100000046273586,2651,DIXIE CONTRACTORS,100000046283927,A,13068,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2485,PO BOX 323,,,,JONESBORO,72403,AR,US
DANNYS SERVICE CO,13593,100000046279227,100000046288070,BILL_TO,100000046273587,2654,DANNYS SERVICE CO,100000046283930,A,14857,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3394,143 ELM ST,,,,CLINTON,72031,AR,US
DAVID ROGERS,13594,100000046279228,100000046288720,BILL_TO,100000046273588,2128,DAVID ROGERS,100000046283404,A,14858,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4044,6131 W 26TH ST,,,,TULSA,74107,OK,US
INTEK CONSTRUCTION CORP,13595,100000046277436,100000046288721,BILL_TO,100000046273589,2129,INTEK CONSTRUCTION CORP,100000046283405,A,13070,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4045,9442 HWY 38,,,,WARD,72176,AR,US
JOHN PRINCE COMPANY,13596,100000046278960,100000046288723,BILL_TO,100000046273590,3113,JOHN PRINCE COMPANY,100000046284389,A,14591,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4047,7509 CANTRELL RD STE 201,,,,LITTLE ROCK,72207-2500,AR,US
OGDEN HEAT & AIR OK,13597,100000046277439,100000046288724,BILL_TO,100000046273591,2713,OGDEN HEAT & AIR OK,100000046283989,A,13073,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4048,PO BOX 882,,,,STILLWELL,74960,OK,US
MURRAY STATE COLLEGE,13598,100000046279384,100000046287503,BILL_TO,100000046273592,2658,MURRAY STATE COLLEGE,100000046283934,A,15014,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2827,ONE MURRAY CAMPUS,,,,TISHOMINGO,73460,OK,US
SEALED AIR,13599,100000046279231,100000046289305,BILL_TO,100000046273593,1319,SEALED AIR,100000046282595,A,14861,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4629,4 BEAKART DR,,,,ROGERS,72756,AR,US
HILL GLASS & DOOR LLC,13600,100000046278386,100000046287268,BILL_TO,100000046273594,1342,HILL GLASS & DOOR LLC,100000046282618,A,14017,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2592,12330 OKTAHA RD,,,,OKTAHA,74450,OK,US
HEAT PIPE TECH INC COMMISSION,13601,100000046277880,100000046288237,BILL_TO,100000046273595,1597,HEAT PIPE TECH INC COMMISSION,100000046282873,A,13513,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3561,6904 PARKE E BLVD,,,,TAMPA,33610,FL,US
R & R WELDING & FABRICATION,13602,100000046279283,100000046288889,BILL_TO,100000046273596,2264,R & R WELDING & FABRICATION,100000046283540,A,14913,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4213,800 HWY 271,,,,FORT SMITH,72916,AR,US
UACCM,13603,100000046278714,100000046288242,BILL_TO,100000046273597,1603,UACCM,100000046282879,A,14345,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3566,1537 UNIVERSITY BLVD,,,,MORRILTON,72110,AR,US
CONWAY BEHAVIORAL HEALTH HOSPITAL,13604,100000046278394,100000046286946,BILL_TO,100000046273598,2269,CONWAY BEHAVIORAL HEALTH HOSPITAL,100000046283545,A,14025,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2270,2255 STURGIS RD,,,,CONWAY,72034,AR,US
COWEN CONSTRUCTION,13605,100000046279547,100000046287276,BILL_TO,100000046273599,2548,COWEN CONSTRUCTION,100000046283824,A,15176,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2600,PO BOX 3465,,,,TULSA,74101,OK,US
ACE REFRIGERATION,13606,100000046278013,100000046287602,BILL_TO,100000046273600,1749,ACE REFRIGERATION,100000046283025,A,13646,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2926,PO BOX 741,,,,WEST FORK,72774,AR,US
